text	category
നമ്മുടെ പ്രവൃത്തി ധാർമ്മികമായി തെറ്റായിരുന്നുവെന്നും ഈ പ്രവർത്തനത്തിന്റെ അനന്തരഫലങ്ങൾക്ക് ഞങ്ങൾ ഉത്തരവാദികളാണെന്നും തിരിച്ചറിയുന്നതിനുള്ള നമ്മുടെ പ്രതികരണമാണ് കുറ്റബോധം അല്ലെങ്കിൽ കുറ്റബോധം.	കുറ്റബോധം 
പ്രധാനപ്പെട്ടജോലിക്കിെടപെട്ടെന്ന് അപ്രതീക്ഷിതമായിസോഫ്റ്റ്വെയർ ക്രാഷ് അനുഭവപ്പെടുന്നു.	ദേഷ്യം 
മൂടൽമഞ്ഞുള്ള ശ്മശാനത്തിലെ അവ്യക്തമായ ശബ്ദങ്ങൾ ശോകാകുലരായ ആത്മാക്കളുടെ പ്രതിധ്വനികൾ വഹിക്കുന്നതായി തോന്നി, ഇത് സ്പെക്ട്രൽ ഭീതിയുടെ അന്തരീക്ഷം ആഴത്തിലാക്കി.	ഭയം 
നർമ്മത്തിൻറെ ഓരോ ശ്രമത്തിലും സ്വർണ്ണത്തെ വൈക്കോൽ ആക്കാനുള്ള നിങ്ങളുടെ കഴിവിന് അഭിനന്ദനങ്ങൾ.	പരിഹാസം 
ഒരു നിർണായക മീറ്റിംഗിന്തൊട്ടുമുമ്പ് നിങ്ങളുെട വർക്ക് അവതരണത്തിെല അനധികൃത മാറ്റങ്ങൾ കകണ്ടെത്തുക.	ദേഷ്യം 
അപരിചിതനായ ഒരാളിൽ നിന്നുള്ള അപ്രതീക്ഷിത അഭിനന്ദനം സാമൂഹിക ആഹ്ലാദത്തിന് ഉത്തേജനം നൽകി.	സന്തോഷം 
അവ ഒരു കാന്തികശക്തിയായി പ്രവർത്തിക്കുകയും നാം സ്വയം വിഭാവനം ചെയ്യുന്ന ഭാവിയിലേക്ക് നമ്മെ അടുപ്പിക്കുകയും ചെയ്യുന്നു.	പ്രേതീക്ഷ 
എന്റെ ജീവിതത്തിന്റെ പശ്ചാത്തലത്തിൽ പ്ലേ ചെയ്യുന്ന രാഗമാണ് സന്തോഷം.	സന്തോഷം 
 എനിക്ക് യുദ്ധം ഇഷ്ടമല്ല. യുദ്ധത്തിന്റെ ആഘോഷം എനിക്ക് പ്രത്യേകിച്ച് ഇഷ്ടമല്ല, ഭരണകൂടം അൽപ്പം കുറ്റക്കാരനാണെന്ന് ഞാൻ കരുതുന്നു.	സങ്കടം 
പരിഭ്രാന്തി അവളെ കീഴടക്കി.	ഭയം 
ഇരുണ്ട രാത്രികളിലൂടെ നമ്മെ നയിക്കുന്ന നക്ഷത്രമാണ് സ്നേഹം.	സ്നേഹം 
ഒരു പതിവ് സ്റ്റാറ്റസ് അപ്ഡേറ്റ് സ്പ്രെഡ്ഷീറ്റ് അനുപാതങ്ങളുടെ ആകർഷകമായ വിവരണമാക്കി മാറ്റാനുള്ള നിങ്ങളുടെ കഴിവിനെ ഞാൻ അഭിനന്ദിക്കണം.	പരിഹാസം 
ഞാൻ നിന്നെ സ്നേഹിക്കുന്നു, അതാണ് എല്ലാറ്റിന്റെയും തുടക്കവും അവസാനവും	സ്നേഹം 
നമ്മുടെ കഴിവുകൾക്ക് ഏത് വെല്ലുവിളിയെയും മറികടക്കാൻ കഴിയുമെന്ന അചഞ്ചലമായ വിശ്വാസമാണിത്.	പ്രേതീക്ഷ 
 നമ്മൾ അതിജീവിച്ചവരേക്കാൾ കൂടുതലാണ്, വിജയികളേക്കാൾ കൂടുതലാണ്!	കുറ്റബോധം 
ഉപേക്ഷിക്കപ്പെട്ട ശ്മശാനത്തിൽ താപനില പെട്ടെന്ന് കുറഞ്ഞതിനാൽ അസ്വസ്ഥമായ തണുപ്പ് വായുവിൽ നിറഞ്ഞു.	ഭയം 
 നിങ്ങൾക്ക് എന്നും ചെറുപ്പമായി തുടരാൻ കഴിയില്ല. ചെറുപ്പമാകുക എന്നത് ഒരു പദവിയാണ്. ദൈവത്തിനറിയാം, അവരിൽ എത്രപേർ മരണക്കിടക്കയിൽ വീണ്ടും ചെറുപ്പമാകാൻ ആഗ്രഹിച്ചു, അവർക്ക് ഉണ്ടാകേണ്ടതും ചെയ്യരുതാത്തതുമായ എല്ലാ കാര്യങ്ങളിലും അവർ പശ്ചാത്തപിച്ചു.	കുറ്റബോധം 
ഡിജിറ്റൽ ഡിറ്റോക്സ് അനുഭവിക്കുന്നതിന്റെ ആനന്ദവും പ്രിയപ്പെട്ടവരുമായി മുഖാമുഖം ബന്ധപ്പെടുന്ന ഗുണനിലവാരമുള്ള സമയം ചെലവഴിക്കുന്നതും ഒരു സാന്നിധ്യം കൊണ്ടുവന്നു.	സന്തോഷം 
വെല്ലുവിളികളെ വിജയത്തിലേക്കുള്ള ചവിട്ടുപടികളായി കാണാൻ നമ്മെ പ്രോത്സാഹിപ്പിക്കുന്നത് ശുഭാപ്തിവിശ്വാസമാണ്.	പ്രേതീക്ഷ 
എത്രയും വേഗം വിവാഹം കഴിക്കണമെന്ന് എന്റെ വീട്ടുകാർ ആഗ്രഹിക്കുന്നു, പക്ഷേ '9' കഴിഞ്ഞാൽ എന്നെ തന്നെ കോർണർ ഷോപ്പിലേക്ക് പോകാൻ അനുവദിക്കില്ല.	പരിഹാസം 
നമ്മുടെ സ്ഥിരോത്സാഹത്തിനും പ്രതിരോധശേഷിക്കും ഇന്ധനം പകരുന്ന ആവേശത്തിന്റെ ജ്വാലകളാണ് അവ.	പ്രേതീക്ഷ 
തകരാറിലായ ഓഫീസ് വാട്ടർ ഡിസ്പെൻസറിൽ നിന്നുള്ള നിരന്തരമായ തടസ്സങ്ങൾ സഹിക്കുന്നു.	ദേഷ്യം 
സമ്മർദ്ദത്തിൽ നിങ്ങളുടെ ശാന്തത സമാനതകളില്ലാത്തതാണ്; മന്ദഗതിയിലുള്ള ചലനത്തിൽ ഉയർന്ന നിലവാരമുള്ള രക്ഷപ്പെടൽ മുറിയിൽ സഞ്ചരിക്കുന്ന ഒരു അലസത പോലെയാണ് ഇത്.	പരിഹാസം 
നമ്മെ എല്ലാവരെയും ബന്ധിപ്പിക്കുന്ന പാലമാണ് സ്നേഹം	സ്നേഹം 
അയൽപക്ക സുരക്ഷാസേവനവുമായി ബന്ധപ്പെട്ട ആവർത്തിച്ചുള്ള പ്രശ് നങ്ങളിൽ നിന്നുള്ള നിരന്തരമായ തടസ്സങ്ങൾ	ദേഷ്യം 
പിഞ്ചുകുട്ടി വലിയ ശബ്ദങ്ങളെ ഭയപ്പെട്ടു.	ഭയം 
 ത്വക്കിന് താഴെയുള്ള ചെറിയ തന്മാത്രാ വെട്ടുകത്തികൾ പോലെ നരകതുല്യമായ നെല്ലിക്കകൾ എന്റെ പുറകിൽ മിന്നിമറയുന്നു. ഒരു ചുവന്ന തലയായ എന്റെ മുഖത്തിന് ഭയം മറയ്ക്കാനുള്ള കഴിവില്ല.	കുറ്റബോധം 
ഓ, നല്ല ജോലി, ഹാസ്യനടൻ, തമാശയാകാൻ ശ്രമിച്ചതിനും സഹതാപ ചിരി പൊട്ടിപ്പുറപ്പെടുത്തിയതിനും.	പരിഹാസം 
നിങ്ങൾ എല്ലാ ദിവസവും ഒരു കോമഡി ഷോ പോലെ തോന്നിപ്പിക്കുന്നു, ഞാൻ ഏറ്റവും ഭാഗ്യവതിയായ പ്രേക്ഷക അംഗമാണ്	സ്നേഹം 
ഒരു വിദഗ്ധ വാസ്തുശില്പിയെപ്പോലെ, ആത്മവിശ്വാസം നമ്മുടെ അഭിലാഷങ്ങൾക്കുള്ള രൂപരേഖ തയ്യാറാക്കുന്നു.	പ്രേതീക്ഷ 
വ്യക്തമായ ന്യായീകരണമില്ലാെത പ്രിയപ്പെട്ട ഓൺൈലൻ സ്ട്രീമിംഗ്സേവനത്തിന് ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ് ലഭിക്കുന്നു.	ദേഷ്യം 
കാലത്തിന്റെ പ്രതിധ്വനികളിൽ ചിരികൾ ഏറെക്കാലമായി മങ്ങിപ്പോയ ഉപേക്ഷിക്കപ്പെട്ട കാർണിവലിൽ അസ്വസ്ഥതയുണ്ടാക്കുന്ന ഒരു നിശ്ശബ്ദത നിലയുറപ്പിച്ചു.	ഭയം 
പർവ്വതങ്ങൾക്ക് മുകളിലൂടെ സൂര്യോദയം കാണുന്നത് അദ്ദേഹത്തിന് സന്തോഷവും അത്ഭുതവും പകർന്നു.	സന്തോഷം 
ആരോഗ്യകരമായ ഭക്ഷണശീലങ്ങൾക്കും പോഷകാഹാരത്തിനും മുൻഗണന നൽകുന്നത് ശാരീരിക ക്ഷേമത്തെ ക്രിയാത്മകമായി ബാധിക്കുന്നു.	സന്തോഷം 
പോപ്പ് സംസ്കാരത്തിലെ നിങ്ങളുടെ അഭിരുചിയെക്കുറിച്ച് ആശംസിക്കുക; ഇത് സാംസ്കാരിക പ്രതിഭാസങ്ങളുടെ അദൃശ്യമായ ഒരു മ്യൂസിയം ക്യൂറേറ്റ് ചെയ്യുന്നതുപോലെയാണ്.	പരിഹാസം 
ബജറ്റ് വെട്ടിക്കുറയ്ക്കൽ പ്രഖ്യാപനം ജീവനക്കാരെ നിരാശരാക്കി.	ഭയം 
എന്ധോക്കെ പറഞ്ഞാലും കാണും എന്നൊരു തോന്നൽ.	പ്രേതീക്ഷ 
ഖേദമാണ് ഏറ്റവും മോശമായത്. പശ്ചാത്താപം പുളിച്ചതും കയ്പ്പുള്ളതുമായിരുന്നു, അത് സത്യത്തോട് വളരെ അടുത്തായിരുന്നു, അവൾ അതിൽ മുങ്ങിപ്പോവാൻ പോരാടേണ്ടി വന്നു.	സങ്കടം 
അവളാണ് എന്റെ പ്രതീക്ഷ 	പ്രേതീക്ഷ 
തണുപ്പ് ഒഴിവാക്കാൻ ഞാൻ മാന്യന്മാരോട് അവരുടെ തൊപ്പികളും സ്ത്രീകൾ അവരുടെ ഷാളുകളും ധരിക്കാൻ അഭ്യർത്ഥിച്ചു, തുടർന്ന് ജനാലകൾ വ്യാപകമായി തുറക്കുകയും ചെയ്തു. ഈ നടപടി ആദ്യം അൽപ്പം ആശ്ചര്യവും ആശങ്കയും സൃഷ്ടിച്ചു; കാരണം അമേരിക്കക്കാർക്ക് പൊതുവെ തണുത്ത വായുവിനെ ഭയമാണ്.	അത്ഭുതം 
ആസൂത്രണംചെയ്ത ഒരു കമ്മ്യൂണിറ്റിഫെസ്റ്റിവൽ റദ്ദാക്കിയതായി കണ്ടെത്തി.	ദേഷ്യം 
നന്നായി തിളപ്പിച്ച ഒരു കപ്പ് ഹെർബൽ ടീയുടെ രുചി സസ്യശാസ്ത്രപരമായ ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
ബ്രാവൊ! നിങ്ങൾ ഒരു ഗ്രേ പ്രൊഫൈൽ ചിത്രം തിരഞ്ഞെടുക്കുന്നത് സോഷ്യൽ മീഡിയയുടെ ഊർജ്ജസ്വലതയ്ക്കെതിരായ ധീരമായ പ്രസ്താവനയാണ്.	പരിഹാസം 
തണുപ്പ് ഒഴിവാക്കാൻ ഞാൻ മാന്യന്മാരോട് അവരുടെ തൊപ്പികളും സ്ത്രീകൾ അവരുടെ ഷാളുകളും ധരിക്കാൻ അഭ്യർത്ഥിച്ചു, തുടർന്ന് ജനാലകൾ വ്യാപകമായി തുറക്കുകയും ചെയ്തു. ഈ നടപടി ആദ്യം അൽപ്പം ആശ്ചര്യവും ആശങ്കയും സൃഷ്ടിച്ചു; കാരണം അമേരിക്കക്കാർക്ക് പൊതുവെ തണുത്ത വായുവിനെ ഭയമാണ്.	അത്ഭുതം 
ലൗകികത്തെ മാന്ത്രികതയിലേക്ക് മാറ്റുന്ന മാന്ത്രികതയാണ് സർപ്രൈസ്.	അത്ഭുതം 
എഴുത്തുകാരനിൽ കണ്ണുനീരോ വായനക്കാരനിൽ കണ്ണുനീരോ ഇല്ല.	അഭിനന്ദനം
 നിങ്ങൾക്കായി സമയം ചെലവഴിക്കുന്നതിൽ നിങ്ങൾക്ക് കുറ്റബോധം തോന്നരുത്. എല്ലായ്‌പ്പോഴും, എല്ലാവരും സ്വയം ഒരു വലിയ കരടിയെ കെട്ടിപ്പിടിക്കുകയും ഏതെങ്കിലും TLC-യോട് സ്വയം പെരുമാറുകയും വേണം.	കുറ്റബോധം 
ഒരു പ്രോപ്പർട്ടി ലീസിംഗ് ഏജൻസിയുമായി സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾ സഹിക്കുക.	ദേഷ്യം 
നിങ്ങളുടെ കഥപറയാനുള്ള കഴിവുകൾ സമാനതകളില്ലാത്തതാണ്; ഇത് അദൃശ്യ കഥാപാത്രങ്ങളുള്ള ഒരു അദൃശ്യ ഇതിഹാസം വിവരിക്കുന്നതുപോലെയാണ്.	പരിഹാസം 
വെല്ലുവിളി നിറഞ്ഞ ഒരു ചെസ്സ് കളി പൂർത്തിയാക്കിയത് ഒരു തന്ത്രപരമായ സന്തോഷം കൊണ്ടുവന്നു.	സന്തോഷം 
പ്രഭാതം ചക്രവാളത്തിലാണെന്ന് ഉറപ്പ് നൽകിക്കൊണ്ട് രാത്രിയിൽ നമ്മെ നയിക്കുന്ന മാർഗ്ഗനിർദ്ദേശ നക്ഷത്രമാണ് ശുഭാപ്തിവിശ്വാസം.	പ്രേതീക്ഷ 
പലതരത്തിലുള്ള വ്യാജ ആരോപണങ്ങളുണ്ട്. ചില സന്ദർഭങ്ങളിൽ, കുറ്റാരോപിതർ അവർ പറയുന്നത് ആത്മാർത്ഥമായി വിശ്വസിച്ചേക്കാം. മന്ത്രവാദം ആരോപിക്കപ്പെടുന്ന ആളുകൾ നിരപരാധികളാണ്, എന്നാൽ അവരെ അപലപിക്കുന്നവർ അവർ മന്ത്രവാദികളാണെന്ന് ആത്മാർത്ഥമായി വിശ്വസിച്ചേക്കാം. മറ്റ് കേസുകളിൽ, ആരോപണം തെറ്റാണെന്ന് കുറ്റാരോപിതന് അറിയാം. മൂന്നാം കക്ഷികൾ ഇടപെടേണ്ട വിഷയമായി പരിഗണിക്കാത്ത ഒരു കാര്യത്തെച്ചൊല്ലി കുറ്റാരോപിതനും പ്രതിയും തർക്കത്തിൽ ഏർപ്പെട്ടിരിക്കുന്നതിനാൽ അത്തരം കേസുകൾ സംഭവിക്കാം.	കുറ്റബോധം 
നിങ്ങൾ എന്റെ കണ്ണുകൾ വിശാലമാക്കി.	അഭിനന്ദനം
"“നിനക്ക് ഭ്രാന്താണോ?” എന്ന് ആരെങ്കിലും ചോദിച്ചാൽ ""അതെ"" എന്ന് ലളിതമായി മറുപടി നൽകുക. ബൂം. ചർച്ചയുടെ അവസാനം."	പരിഹാസം 
രണ്ട് ശരീരങ്ങളിൽ വസിക്കുന്ന ഒരൊറ്റ ആത്മാവാണ് സ്നേഹം.	സ്നേഹം 
ഓരോ നിമിഷവും സന്തോഷത്തിൻ്റെ തുഴയാണ്.	സന്തോഷം 
ഒരു പുതിയ നഗരത്തിൽ അപരിചിതരുടെ ദയ അനുഭവിക്കുന്നത് എന്നെ നന്ദിയോടെ നിറച്ചു.	സന്തോഷം 
പ്രതീക്ഷയുടെ ശബ്ദങ്ങൾ നിരാശയുടെ നിലവിളികളെ മുക്കിക്കളയുന്ന ഒരു ലോകം ഞാൻ ആഗ്രഹിക്കുന്നു.	പ്രേതീക്ഷ 
 ഇൻസ്പെക്ടർ [റിച്ചാർഡ് ക്വീൻ] പതിവ് പാവകളുടെ മുഖം പരിശോധിക്കാൻ പതുക്കെ തിരിഞ്ഞു. അവർ എപ്പോഴും പാവകളായിരുന്നു, അവൻ പ്രതിഫലിപ്പിച്ചു - നശിച്ച തടി മുഖമുള്ളവർ, അവർ എന്തെങ്കിലും തിരികെ സൂക്ഷിക്കാൻ ആഗ്രഹിക്കുമ്പോൾ. കൊലപാതക അന്വേഷണത്തിൽ എന്തെങ്കിലും തിരികെ സൂക്ഷിക്കാൻ അവർ എല്ലാവരും ആഗ്രഹിച്ചു. ആ കുറ്റകരമായ മുഖഭാവങ്ങളിൽ നിന്ന് ഒന്നും പഠിക്കാനില്ലായിരുന്നു. എന്നാൽ കുറ്റബോധം, അനുഭവത്തിന്റെ കയ്പേറിയ ജ്ഞാനത്തിൽ നിന്ന്, മനുഷ്യ മൃഗത്തിന്റെ താരതമ്യ ഗുണം മാത്രമായിരുന്നു. മുഖമല്ല, ഹൃദയമാണ് കുറ്റകരമായ കഥ പറഞ്ഞത്.	സങ്കടം 
അവളുടെ പ്രിയപ്പെട്ട സുഗന്ധമുള്ള മെഴുകുതിരികളുടെ സർപ്രൈസ് ഡെലിവറി സ്വീകരിക്കുന്നു.	അഭിനന്ദനം
വീട്ടിലെ എന്റെ കുടുംബത്തിന്റെ സർപ്രൈസ് സ്പാ ദിവസം ഒരു വിശ്രമ വിരുന്നായിരുന്നു.	അഭിനന്ദനം
എനിക്ക് അക്ഷരമാലയിലെ 25 അക്ഷരങ്ങൾ മാത്രമേ അറിയൂ. എനിക്ക് Y അറിയില്ല.	പരിഹാസം 
രസകരമായ ഉൾക്കാഴ്ചകൾക്കായി ഒരു കോമഡി റൈറ്റിംഗ് വർക്ക്ഷോപ്പിൽ അപ്രതീക്ഷിത സന്ദർശനം നടത്താൻ അവർ പദ്ധതിയിട്ടു.	അഭിനന്ദനം
ഊർജ്ജസ്വലമായ ഒരു വ്യായാമ സെഷനായി ഞങ്ങൾ ഒരു പ്രാദേശിക ഫിറ്റ്നസ് ഗുരുവിൽ നിന്ന് ഒരു അപ്രതീക്ഷിത സന്ദർശനം സംഘടിപ്പിച്ചു.	അഭിനന്ദനം
വിരഹം ഒരു വേദനയാണ്	സങ്കടം 
ആശ്ചര്യകരമായ ഒരു കുടുംബ സംഗമം സന്തോഷത്തിന്റെയും ചിരിയുടെയും കണ്ണുനീർ സമ്മാനിച്ചു.	അത്ഭുതം 
ജീവപര്യന്തം ശിക്ഷയിലെ വിരാമചിഹ്നങ്ങളാണ് ഞെട്ടലുകൾ.	അത്ഭുതം 
 പൊട്ടിത്തെറിച്ച് ട്രിഗറുകൾ വിലപ്പെട്ട ക്യൂറിംഗ് ഗിയറുകളാണ്.	സങ്കടം 
ബ്രാവൊ! നിങ്ങളുടെ പരിഹാസം മൌലികതയുടെ ചാരത്തിൽ നിന്ന് ഉയരുന്ന ഒരു ഫീനിക്സ് പോലെയാണ്, അതേ ക്ഷീണിച്ച പതിവ് ആവർത്തിക്കാൻ തയ്യാറാണ്.	പരിഹാസം 
സർപ്രൈസ് ആണ് വിശപ്പ്; ഷോക്ക് ആണ് ജീവിതത്തിലെ പ്രധാന വിരുന്ന്.	അത്ഭുതം 
ലോകത്തിലെ ഒരേയൊരു സന്തോഷം ആരംഭിക്കുക എന്നതാണ്.	സന്തോഷം 
പെട്ടെന്ന് എന്തെങ്കിലും ചെയ്യാൻ ഭയപ്പെടുന്നു.	ഭയം 
ഞാൻ ശരിക്കും അത്ഭുതത്തിൽ അകപ്പെട്ടിരിക്കുന്നു!	അഭിനന്ദനം
നിങ്ങളെ നോക്കൂ, നിങ്ങൾ തികഞ്ഞ രൂപത്തിലാണ്. ഒരു സർക്കിളിനായി.	പരിഹാസം 
 സൗ യൂ ഓ കുൽപാഡോ, മാസ് നാവോ ടെൻഹോ കുൽപ.	സങ്കടം 
 കൊലയാളികൾ എല്ലായ്പ്പോഴും കൊലയാളികളല്ല. ചിലപ്പോൾ, അവരുടെ കൈകളിൽ രക്തം പോലും ഉണ്ടാകില്ല.	സങ്കടം 
ഞാൻ ശരിക്കും അത്ഭുതത്തിൽ അകപ്പെട്ടിരിക്കുന്നു!	അഭിനന്ദനം
പെട്ടെന്നുണ്ടായ തീപിടുത്തം അപ്പാർട്ട്മെന്റ് കെട്ടിടത്തിലെ കുടിയാന്മാർക്കിടയിൽ പരിഭ്രാന്തി പരത്തി.	ഭയം 
 നിങ്ങൾക്ക് സ്ഥലമില്ലെങ്കിൽ, ഒരേ സമയം നിങ്ങൾക്ക് സ്ഥലമില്ല.	കുറ്റബോധം 
മാന്ത്രികൻ തൊപ്പിയിൽ നിന്ന് ഒരു മുയൽ പുറത്തെടുത്തപ്പോൾ പ്രേക്ഷകർ ആഹ്ലാദഭരിതരായി.	സന്തോഷം 
 പക്ഷേ അത് ചാടിയെഴുന്നേറ്റ് കഴുതയിൽ കടിച്ചാൽ തനിക്ക് എന്താണ് നല്ലത് എന്ന് ജൂലിയക്ക് അറിയില്ല.	സങ്കടം 
 നിരപരാധിയാണെന്ന് തെളിയിക്കപ്പെടുന്നതുവരെ നിങ്ങൾ കുറ്റക്കാരനാണ്. ധാരണ യാഥാർത്ഥ്യമാണ്, അത് ഈ ലോകത്ത് അങ്ങനെയാണ്.	കുറ്റബോധം 
വികാരങ്ങൾ പ്രകടിപ്പിക്കുന്നതിലെ നിങ്ങളുടെ സൂക്ഷ്മത ശരിക്കും ശ്രദ്ധേയമാണ്; ഇത് അദൃശ്യമായ വികാരങ്ങൾ പ്രകടിപ്പിക്കുന്ന ഒരു മൈമെ പോലെയാണ്.	പരിഹാസം 
മുറിയിലുടനീളമുള്ള വിരസമായ നോട്ടങ്ങളുടെ കൈമാറ്റം റൊമാന്റിക് ടെൻഷന്റെ ഒരു ഘടകം ചേർത്തു.	സ്നേഹം 
 ലജ്ജ നമ്മെ നമ്മുടെ പാപത്തിൽ മുഴുകി നിർത്തുന്നു.	കുറ്റബോധം 
 ഞാൻ സ്ലിം കമ്മിറ്റിയുടെ പ്രസിഡൻറായിരുന്നെങ്കിൽ, ഞാൻ അത് എളുപ്പമാക്കും. വൃത്തിയായി വരുക എന്നതാണ് നിങ്ങൾ ചെയ്യേണ്ടതെങ്കിൽ, അത് കൂടുതൽ ആക്സസ് ചെയ്യാവുന്നതാക്കി മാറ്റണം, ഞാൻ പറയുന്നു.	കുറ്റബോധം 
ആളൊഴിഞ്ഞ ഇടനാഴിയിലെ പ്രതിധ്വനിക്കുന്ന കാൽപ്പാടുകൾ അവരുടെ ഭയം വർധിപ്പിച്ചു.	ഭയം 
എനിക്ക് എന്റെ ടെഡി ബിയർ നഷ്ടമായി. എനിക്ക് നിന്നെ കെട്ടിപ്പിടിക്കാമോ?	സ്നേഹം 
സന്തോഷം ഞാൻ എനിക്ക് തന്നെ നൽകുന്ന ഒരു സമ്മാനമാണ്.	സന്തോഷം 
ഒരു സൌമ്യമായ അരുവി പോലെ, പ്രതീക്ഷകൾ നമ്മുടെ ജീവിതത്തിലൂടെ ഒഴുകുന്നു, സാധ്യതകളുടെ വിത്തുകൾ പരിപോഷിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
 തന്നോട് തുറന്ന് പറഞ്ഞതിന് അവൻ സാമിനെ അപലപിച്ചു, എന്തുകൊണ്ടാണ് അവൾ അങ്ങനെ ചെയ്യുന്നത് എന്ന് ചോദിക്കാൻ പോലും അവൻ സ്വയം നിർത്തിയില്ല.	കുറ്റബോധം 
എനിക്ക് നിങ്ങളോട് തോന്നുന്നത് ഉപയോഗിച്ച് എനിക്ക് തീകൊളുത്താൻ കഴിയും	സ്നേഹം 
 നിങ്ങളുടെ ശബ്ദം, നിങ്ങളുടെ ഭൂതകാലം, നിങ്ങളുടെ ചരിത്രം, നിങ്ങൾക്ക് ലോകത്തെ മാറ്റാൻ കഴിയും.	സങ്കടം 
നിങ്ങളുടെ കഥപറയാനുള്ള കഴിവുകൾ സമാനതകളില്ലാത്തതാണ്; ഇത് ഒരു നോവലിസ്റ്റ് അദൃശ്യമായ മഷി ഉപയോഗിച്ച് കഥകൾ തയ്യാറാക്കുന്നത് പോലെയാണ്.	പരിഹാസം 
ജീവിതത്തിലൂടെയുള്ള പങ്കിട്ട യാത്ര അവരുടെ സാമീപ്യ ബോധത്തെ ആഴത്തിലാക്കി.	സ്നേഹം 
പുറത്തെ മരത്തിന്റെ വളച്ചൊടിച്ച കൊമ്പുകൾ ജനലിൽ തട്ടി, ഒരു പ്രാഥമിക ഭയം ഉണർത്തുന്നു.	ഭയം 
കാലാവസ്ഥയിലെ പെട്ടെന്നുള്ള വ്യതിയാനം ഒരു അത്ഭുതകരമായ മഞ്ഞു ദിവസം സൃഷ്ടിച്ചു.	അത്ഭുതം 
നിരാശയുടെ നദിക്ക് കുറുകെ നമ്മെ മറുവശത്തേക്ക് നയിക്കുന്ന പാലമാണ് പ്രതീക്ഷ.	പ്രേതീക്ഷ 
നമ്മുടെ പ്രതീക്ഷകൾ പ്രകടിപ്പിക്കുന്ന, നമ്മുടെ ഹൃദയങ്ങളും പ്രപഞ്ചവും തമ്മിലുള്ള ആവേശകരമായ സംഭാഷണമാണിത്.	പ്രേതീക്ഷ 
നിങ്ങളുടെ അടിയന്തിരതാബോധം ശരിക്കും പ്രചോദനാത്മകമാണ്; ഇത് ഒരു സ്ലോത്ത് സ്പ്രിന്റ് ഒരു മാരത്തൺ കാണുന്നത് പോലെയാണ്.	പരിഹാസം 
 സ്വയം വീണ്ടെടുക്കൽ പെട്ടെന്നുള്ള അറ്റകുറ്റപ്പണിയല്ല, ഒറ്റരാത്രികൊണ്ട് നടക്കില്ല	സങ്കടം 
 പാപം പൊറുക്കുക എന്നതിനർത്ഥം കുറ്റബോധത്തിൽ മുഴുകുന്നതിന് വിപരീതമായ എന്തെങ്കിലും ചെയ്യുക എന്നല്ല, പാപത്തെക്കുറിച്ചുള്ള പൂർണ്ണമായ അറിവ് നേടുന്നതിന് അതേ കുറ്റബോധം ഉപയോഗിക്കുക എന്നതാണ്. ചില പ്രവൃത്തികൾ ചെയ്യാത്തതിലാണ് തെറ്റ്, മറിച്ച് അവരുടെ അടുത്ത അറിവിലേക്ക് എത്താതെ അവ നടപ്പിലാക്കുന്നതിലാണ്. ഇത് വീണ്ടും വീണ്ടും തെറ്റ് ചെയ്യുന്നതിലേക്ക് നയിക്കുന്നു.	സങ്കടം 
നിഷേധാത്മകത ഉപേക്ഷിക്കുന്നത് സന്തോഷം തഴച്ചുവളരാൻ ഇടം സൃഷ്ടിക്കുന്നു.	സന്തോഷം 
യാത്രാ മുൻഗണനകളുമായി ബന്ധപ്പെട്ട വ്യക്തിഗത തിരഞ്ഞെടുപ്പുകെള അടിസ്ഥാനമാക്കിയുള്ള വിേവചനംനേരിടുന്നു..	ദേഷ്യം 
നിങ്ങൾക്ക് എന്നിൽ നിന്ന് എന്തെങ്കിലും ആവശ്യമുണ്ടെങ്കിൽ, വീണ്ടും പരിഗണിക്കുക.	പരിഹാസം 
നിങ്ങളുടെ അവതരണ സ്ലൈഡുകളിലെ ഫോണ്ടുകളുടെ മനഃപൂർവമായ മിശ്രിതം സ്ഥിരതയുടെ പരിമിതികൾക്കെതിരായ ടൈപ്പോഗ്രാഫിക് കലാപമാണ്.	പരിഹാസം 
ഒരുടെലികമ്മ്യൂണിക്കേഷൻ ദാതാവുമായുള്ള സ്ഥിരവും പരിഹരിക്കപ്പെടാത്തതുമായ പ്രശ്നങ്ങൾകൈകാര്യംചെയ്യുന്നു.	ദേഷ്യം 
കൂടിക്കാഴ്ചയിൽ സി. ഇ. ഒയുടെ സ്വരത്തിലെ പെട്ടെന്നുള്ള മാറ്റം ആശങ്കയുടെ അന്തരീക്ഷം സൃഷ്ടിച്ചു.	ഭയം 
വെല്ലുവിളികളിലൂടെ നൃത്തം ചെയ്യാൻ നമ്മെ പ്രചോദിപ്പിക്കുന്ന, പശ്ചാത്തലത്തിൽ പ്ലേ ചെയ്യുന്ന പ്രചോദനാത്മകമായ രാഗമാണിത്.	പ്രേതീക്ഷ 
