text	category
ആളുകൾ പോകുന്നു, ഓർമ്മകൾ നിലനിൽക്കുന്നു	സങ്കടം 
ഞാൻ എത്ര നല്ലവനാണെന്ന് ആളുകൾ എന്നോട് പറയുമ്പോൾ എനിക്ക് കുറ്റബോധം തോന്നുന്നു, കാരണം അത് എന്നെ ഒരു വഞ്ചകനായി തോന്നുന്നു. എന്നിട്ട് അവർ എന്നെ സ്നേഹിക്കുന്നുവെന്ന് പറയുമ്പോൾ എനിക്ക് കുറ്റബോധം തോന്നുന്നു, കാരണം അത് യഥാർത്ഥവും സത്യവുമാണെന്ന് തോന്നുന്ന രീതിയിൽ എങ്ങനെ തിരികെ പറയണമെന്ന് എനിക്കറിയില്ല.	കുറ്റബോധം 
മനസിലുണ്ട് ഒടുങ്ങാത്ത നീറ്റൽ, തനിച്ചാകുമോ ഞാൻ..	സങ്കടം 
നന്നായി സൂക്ഷിച്ചിരുന്ന ഒരു പൂന്തോട്ടത്തിലൂടെ വിശ്രമിക്കുന്ന ഒരു നടത്തം ശാന്തമായ അഭിനന്ദനം നൽകി.	സന്തോഷം 
നിങ്ങളുെട ഔദ്യോഗിക ഇമെയിലിേലക്കോ രഹസ്യ പ്രമാണങ്ങളിേലക്കോ അനധികൃത ആക് സസ് കകണ്ടെത്തുന്നു.	ദേഷ്യം 
തികച്ചും അപരിചിതരോട് സഹായത്തിനായി യാചിക്കുന്നത് അപമാനകരമാണ്. ചാരിറ്റിയിൽ ആശ്രയിക്കുന്നത് എനിക്ക് ഇഷ്ടമല്ല, ഡാനിജേല പറഞ്ഞതുപോലെ ഞങ്ങൾ ചെയ്യാം. ഒരു ദിവസം, ഇതിനെ അതിജീവിച്ചാൽ, നമുക്ക് സ്കോർ പോലും ലഭിക്കും. മറ്റുള്ളവരെ സഹായിക്കാൻ ഞങ്ങൾ പരമാവധി ശ്രമിക്കും.	സങ്കടം 
ആത്മാക്കൾ തമ്മിലുള്ള ഒരു പാലമാണ് സ്നേഹം. ആശയവിനിമയം ധാരണ വളർത്തുന്നു.	സ്നേഹം 
നിങ്ങളുടെ ഹൃദയത്തിലേക്ക് തിരികെ കുതിക്കുന്ന സ്നേഹത്തിന്റെ പ്രതിധ്വനിയാണ് യഥാർത്ഥ സന്തോഷം.	സന്തോഷം 
 ലൂയിസിന്റെയും ക്ലാർക്കിന്റെയും പര്യവേഷണ സംഘത്തിലെ അംഗങ്ങൾക്ക്, ഇന്ത്യൻ രാഷ്ട്രങ്ങളുമായി സമ്പർക്കം പുലർത്തിയപ്പോൾ അവരുടെ സ്വന്തം കാര്യങ്ങൾ താൽക്കാലികമായി നിർത്തിവച്ചത് യുദ്ധത്തിന് വിപരീതമായിരുന്നു, അത് ഭീകരതയല്ല, മറിച്ച് യുണൈറ്റഡ് സ്റ്റേറ്റ്സിൽ നിന്ന് വ്യത്യസ്തമായി ഒരു ബന്ധത്തിന്റെ കുറ്റമറ്റ ആനന്ദമാണ്- ഏതെങ്കിലുമൊന്നിൽ നിന്ന് വ്യത്യസ്തമായി, അത് ക്രമീകരിക്കുകയോ പ്രേരിപ്പിക്കുകയോ മറച്ചുവെക്കുകയോ പരിമിതപ്പെടുത്തുകയോ പ്രതിഫലം നൽകുകയോ വിശുദ്ധീകരിക്കുകയോ ചെയ്യേണ്ടതില്ല.	കുറ്റബോധം 
അപ്രസക്തമായ വിശദാംശങ്ങൾ ഓർമ്മിക്കാനുള്ള നിങ്ങളുടെ വൈദഗ്ദ്ധ്യം സമാനതകളില്ലാത്തതാണ്; വീട്ടുപകരണങ്ങളുടെ ആയുസ്സ് അത്തരമൊരു നിർണായക വിവരമാണെന്ന് ആർക്കറിയാമായിരുന്നു?	പരിഹാസം 
വെളിപാട് വിവേകത്തിന്റെ വൃക്ഷം വളരുന്ന വിത്താണ്.	അത്ഭുതം 
പ്രകൃതിയുമായി ബന്ധിപ്പിക്കുന്നത് മൊത്തത്തിലുള്ള ക്ഷേമം വർദ്ധിപ്പിക്കുമെന്ന് തെളിയിക്കപ്പെട്ടിട്ടുണ്ട്.	സന്തോഷം 
സാധാരണയെ അസാധാരണമാക്കി മാറ്റുന്ന മാന്ത്രിക വടിയാണ് സർപ്രൈസ്.	അത്ഭുതം 
ഒരു വളർത്തുമൃഗത്തിൽ നിന്നുള്ള അപ്രതീക്ഷിത സന്ദർശനം ആ ദിവസത്തിന് ഒരു രോമം നിറഞ്ഞ സന്തോഷം നൽകി.	സന്തോഷം 
അപരിചിതനായ ഒരാളിൽ നിന്നുള്ള ക്രമരഹിതമായ ഒരു ദയ എന്റെ ഹൃദയത്തെ ഊഷ്മളമാക്കി.	സന്തോഷം 
നിങ്ങളുടെ ഡയറി വായിക്കുന്ന നിങ്ങളുടെ സഹോദരിയെ നിങ്ങൾ കണ്ടെത്തും, അവൾ നിങ്ങളെ നോക്കി ചിരിക്കുന്നു.	ദേഷ്യം 
ഉത്തരവാദിത്തത്തിന്റെ അടിച്ചമർത്തൽ ഭാരം ഒരു ഭയം കൊണ്ടുവന്നു.	ഭയം 
നിങ്ങളുെട സ്വകാര്യ ട്രാവൽ ബ്േലാഗിേലക്കോ ഓൺൈലൻ ഡയറിയിേലക്കോ അനധികൃത ആക് സസ് കകണ്ടെത്തൽ, നിങ്ങളുെട അനുഭവങ്ങളിൽ വിട്ടുവീഴ്ചചെയ്യുക.	ദേഷ്യം 
എല്ലായ്പ്പോഴും നിങ്ങളുടെ ഹൃദയത്തെ പിന്തുടരുക, പക്ഷേ നിങ്ങളുടെ തലച്ചോറിനെ കൂടെ കൊണ്ടുവരാൻ ഓർക്കുക!	സ്നേഹം 
നീ എന്റെ ഹൃദയം തകർത്തു, എനിക്ക് നിന്നെ സ്നേഹിക്കാൻ കഴിയുമനെ്ന് ഞാൻ ഒരിക്കലും കരുതിയിരുന്നില്ലനെ്ന് എനിക്ക് വിശ്വസിക്കാൻ കഴിയുന്നില്ല. എനിക്ക് നിന്നോട് വല്ലാത്ത ദേഷ്യമാണ്	ദേഷ്യം 
ചിലപ്പോൾ ഞാൻ കണ്ണടച്ചാൽ... എനിക്ക് കാണാൻ കഴിയില്ല	പരിഹാസം 
ചിരിയുടെ ഒരു സായാഹ്നത്തിനായി ഞങ്ങൾ രഹസ്യമായി ഒരു പ്രാദേശിക ഇംപ്രൂവ് ട്രൂപ്പിൽ നിന്ന് ഒരു അപ്രതീക്ഷിത സന്ദർശനം ക്രമീകരിച്ചു.	അഭിനന്ദനം
സ്നോർക്കലിംഗിനിടെ ഒരു സ്കൂൾ മത്സ്യത്തിന്റെ സമന്വയിപ്പിച്ച ചലനങ്ങൾക്ക് സാക്ഷ്യം വഹിച്ചതിന്റെ ആനന്ദം വെള്ളത്തിനടിയിൽ ഒരു കാഴ്ച കൊണ്ടുവന്നു.	സന്തോഷം 
അവളുടെ ബഹുമാനാർത്ഥം നടത്തിയ സർപ്രൈസ് പാർട്ടി അവളെ ആഹ്ലാദം കൊണ്ട് നിറച്ചു.	സന്തോഷം 
സാധ്യതയുടെയും വാഗ്ദാനത്തിന്റെയും നിറങ്ങളാൽ ആകാശത്തെ വരയ്ക്കുന്ന സൂര്യോദയമാണ് പ്രത്യാശ.	പ്രേതീക്ഷ 
അവർ ഒരു സർപ്രൈസ് അയൽപക്ക ക്യാമ്പിംഗ് രാത്രി ക്രമീകരിക്കുകയും സാഹസികതയുടെ ഒരു വികാരം സൃഷ്ടിക്കുകയും ചെയ്തു.	അഭിനന്ദനം
 ഇതെല്ലാം കഴിയുമ്പോൾ, ആളുകൾ ജർമ്മൻകാരെ മാത്രം കുറ്റപ്പെടുത്താൻ ശ്രമിക്കും, ജർമ്മൻകാർ നാസികളെ മാത്രം കുറ്റപ്പെടുത്താൻ ശ്രമിക്കും, നാസികൾ ഹിറ്റ്ലറെ മാത്രം കുറ്റപ്പെടുത്താൻ ശ്രമിക്കും. അവർ അവനെ ലോകത്തിന്റെ പാപങ്ങൾ വഹിക്കും. എന്നാൽ അത് സത്യമല്ല. എന്താണ് സംഭവിക്കുന്നതെന്ന് നിങ്ങൾ സംശയിച്ചു, ഞാനും അങ്ങനെ തന്നെ. ഒരു വർഷം മുമ്പ് ഇത് വളരെ വൈകിപ്പോയിരുന്നു. നിങ്ങൾ എന്നോട് പറഞ്ഞതിനാൽ ഞാൻ ഒരു റിപ്പോർട്ടറുടെ ജോലി നഷ്ടപ്പെടാൻ കാരണമായി. നാടുകടത്തപ്പെട്ടു. ഞാൻ അത് ചെയ്ത ദിവസം നാഗരികതയ്‌ക്ക് എന്റെ ചെറിയ സംഭാവനകൾ നൽകി, ഒരേയൊരു കാര്യം.	കുറ്റബോധം 
സ്നേഹം സ്പർശിക്കുന്ന ഹൃദയം എന്നന്നേക്കുമായി നന്ദിയുള്ള ഹൃദയമാണ്	സ്നേഹം 
 ഒരിക്കൽ ഒരാൾ ലോകത്തെ കുറിച്ച് ഇത്രയധികം സംശയിക്കാൻ തുടങ്ങിയാൽ - ഒരിക്കൽ ഒരാൾ സംശയിക്കാൻ തുടങ്ങി, അതായത്, ആരുമില്ല എന്ന കാരണത്താൽ ഒരാൾ ഒരിക്കലും നിരപരാധിയല്ല, ഒരിക്കലും ആയിരിക്കില്ല - തമ്മിലുള്ള ചില സ്വയം സംരക്ഷണ മൂടുപടങ്ങൾ. അവനും യാഥാർത്ഥ്യവും വീഴാൻ തുടങ്ങുന്നു.	സങ്കടം 
ഞാൻ ഏറ്റവും മികച്ചവനല്ലെന്ന് എനിക്കറിയാം, പക്ഷേ എനിക്ക് നിങ്ങളോട് താൽപ്പര്യമുണ്ടെന്നും നിങ്ങളോടൊപ്പം ഉണ്ടായിരിക്കാൻ ആഗ്രഹിക്കുന്നുവെന്നും ദയവായി അറിയുക.	കുറ്റബോധം 
ഒരു സൃഷ്ടിപരമായ പദ്ധതിക്ക് പ്രശംസ ലഭിക്കുന്നത് കലാപരമായ സന്തോഷം നൽകി.	സന്തോഷം 
മങ്ങിയ വെളിച്ചമുള്ള മുറിയിൽ ഖേദത്തിന്റെ നൊമ്പരങ്ങൾ നിറഞ്ഞു.	ഭയം 
ഭർത്താവ് മറ്റൊരു സ്ത്രിയോട് സംസാരിക്കുന്നത് അവള്ക് ഒട്ടും ഇഷ്ടമില്ലായിരുന്നു 	ദേഷ്യം 
നിങ്ങൾ കാരണം, എന്റെ ജീവിതം മികച്ച രീതിയിൽ മാറി, നിങ്ങൾക്കും എനിക്കും വേണ്ടി ഇനിയും എത്ര ആവേശകരമായ കാര്യങ്ങൾ ബാക്കിയുണ്ടെന്ന് കാണാൻ എനിക്ക് കാത്തിരിക്കാനാവില്ല.	സ്നേഹം 
 കുറ്റബോധം സൃഷ്ടിക്കാനോ ശിക്ഷിക്കാനോ നമുക്ക് ദൈവത്തിന്റെ ആവശ്യമില്ല. നമ്മുടെ സഹജീവികൾ മതി, നമ്മുടെ സഹായത്തോടെ.	സങ്കടം 
പ്രതീക്ഷകൾ പ്രചോദനത്തിന്റെ ഉറവിടമാകാം, അത് നമ്മെ മുന്നോട്ട് നയിക്കുന്ന ആന്തരിക അഗ്നിയെ ജ്വലിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
രാഷ്ട്രീയക്കാരന്റെ സത്യസന്ധതയില്ലായ്‌മ വോട്ടർമാർക്കിടയിൽ ഒരു അസ്വസ്ഥതയുണ്ടാക്കി.	ഭയം 
 കുറ്റബോധം നമ്മെ രക്ഷിക്കുന്നതിനാൽ മാത്രമാണ് ഞങ്ങൾ കാടുകളിൽ അലറിവിളിക്കുന്നത്.	കുറ്റബോധം 
ഞാൻ ഉദ്ദേശിച്ചത്, ഈ മനുഷ്യൻ ഞങ്ങൾ കൊന്ന വോൾട്ടയർ അല്ല. പക്ഷേ ഇപ്പോഴും. ഇത് നാണക്കേടാണ്. എനിക്ക് അതിൽ വിഷമം തോന്നുന്നു.	സങ്കടം 
നിങ്ങളുടെ അസാധാരണമായ ഓർമ്മയ്ക്ക് അഭിനന്ദനങ്ങൾ; ഇത് സെലക്ടീവ് അമ്നീഷ്യയുള്ള ആനയെപ്പോലെയാണ്.	പരിഹാസം 
നിന്റെ ഓർമ്മകൾ മാഞ്ഞുപോയാലും.. എന്നെങ്കിലും നിന്റെ ഓർമ്മകളിൽ ഞാനുണ്ടെങ്കിൽ അത് അന്വേഷിക്കരുത്.	സ്നേഹം 
സ്നേഹം എപ്പോഴാണ് മറ്റൊരാളുടെ സന്തോഷം നിങ്ങളുടെ സ്വന്തം സന്തോഷത്തേക്കാൾ പ്രധാനമാകുന്നത്	സ്നേഹം 
തട്ടുകടയിലെ പെട്ടെന്നുള്ള തകർച്ച എന്നെ ഏറ്റവും മോശമായ, സങ്കൽപ്പിക്കുന്ന അമാനുഷിക ഘടകങ്ങളെ ഭയപ്പെടുത്തി.	ഭയം 
സന്തോഷം എന്നത് ചില സമയങ്ങളിൽ ശ്രമം ആവശ്യമുള്ള ഒരു തിരഞ്ഞെടുപ്പാണ്.	സന്തോഷം 
ആസൂത്രണംചെയ്ത കുടുംബ അവധിക്കാലത്തപെെട്ടെന്നുള്ള അപ്രതീക്ഷിതമായ റദ്ദാക്കലിനെനേരിടുന്നു..	ദേഷ്യം 
സാധ്യമായതിന്റെ അതിരുകൾ മറികടന്ന് സർഗ്ഗാത്മകതയുടെ ജ്വാലയെ ജ്വലിപ്പിക്കുന്ന തീപ്പൊരികളാണ് അവ.	പ്രേതീക്ഷ 
ഒരു കലാകാരനെ സ്ക്രാച്ച് ചെയ്യുക, നിങ്ങൾ ഒരു കുട്ടിയെ അത്ഭുതപ്പെടുത്തുന്നു.	അഭിനന്ദനം
പോസിറ്റീവും ആരോഗ്യകരവുമായ സ്വയം പ്രതിച്ഛായ വളർത്തുന്നത് വൈകാരിക ക്ഷേമം വർദ്ധിപ്പിക്കുന്നു.	സന്തോഷം 
ആസൂത്രണംചെയ് ത കമ്മ്യൂണിറ്റി ക്ലീനപ്പ് ഇവന്റിന്റപെെട്ടെന്നുള്ളതും അപ്രതീക്ഷിതവുമായ റദ്ദാക്കലിനെനേരിടുന്നു..	ദേഷ്യം 
നിങ്ങളെ ക്രൂരനായി തിരിഞ്ഞ് നിങ്ങളുടെ വികാരങ്ങൾ നഷ്ടപ്പെടുത്തുക.	കുറ്റബോധം 
നിങ്ങളുടെ ജ്ഞാനം പങ്കിട്ടതിന് നന്ദി. എല്ലാ ദിവസവും ഒരു ഫോർച്യൂൺ കുക്കിയിൽ നിന്ന് എനിക്ക് അത്തരം ആഴത്തിലുള്ള ഉൾക്കാഴ്ചകൾ പഠിക്കാൻ കഴിയില്ല .	പരിഹാസം 
കുട്ടിക്കാലത്തെ പ്രിയപ്പെട്ടവ പുനർനിർമ്മിച്ചുകൊണ്ട് അവർ വീട്ടിൽ ഒരു സർപ്രൈസ് തീം അത്താഴം ക്രമീകരിച്ചു.	അഭിനന്ദനം
മനുഷ്യരെന്ന നിലയിൽ ജീവിതം നയിക്കാൻ അവസരം ലഭിച്ചതിന് നാം നന്ദിയുള്ളവരായിരിക്കണം	സന്തോഷം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക വിദ്യാഭ്യാസ പരിപാടിയുെട ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ് 	ദേഷ്യം 
തിരിച്ചടികൾ താൽക്കാലികമാണെന്ന് ഞങ്ങളോട് പറയുന്ന ആശ്വാസകരമായ ശബ്ദമാണ് പ്രതിധ്വനിക്കുന്നത്.	പ്രേതീക്ഷ 
ആശുപത്രിയുടെ ഓരോ കോണിലും ശ്വാസം മുട്ടുന്നതിനാൽ ഞാൻ കുളിമുറിയിലേക്ക് ഓടി. കക്കൂസ് വൃത്തിയാക്കാൻ വേണ്ടിയുള്ള ആസിഡ് ബോട്ടിൽ എനിക്ക് കിട്ടി. ഞാനത് കൈയിലെടുക്കുമ്പോൾ, എന്റെ ഉള്ളിൽ ഒരു ടോയ്‌ലറ്റിനേക്കാൾ കൂടുതൽ മാലിന്യങ്ങൾ ഉണ്ടെന്ന് ഞാൻ മനസ്സിലാക്കി. ഒരു ആസിഡ് കുപ്പിയോ ടോയ്‌ലറ്റ് ക്ലീനറോ ഉപയോഗിച്ച് ഒരു ടോയ്‌ലറ്റ് വൃത്തിയാക്കാമായിരുന്നു, എന്നാൽ ഒരു കുറ്റവാളിയെ ഉള്ളിൽ നിന്ന് ശുദ്ധീകരിക്കാൻ കഴിയുന്ന അത്തരമൊരു ഉൽപ്പന്നം ഉണ്ടായിരുന്നില്ല. ഭിത്തിയിലെ കണ്ണാടിയിലെ എന്റെ പ്രതിബിംബത്തിന്റെ കണ്ണുകളിലേക്ക് നോക്കാൻ പോലും കഴിയാത്ത വിധം എനിക്ക് എന്നെക്കുറിച്ച് ലജ്ജ തോന്നി.	സങ്കടം 
മറന്നുപോയ രഹസ്യങ്ങൾ വെളിപ്പെടുത്തിക്കൊണ്ട് സ്പെക്ട്രൽ ലൈറ്റുകളുടെ അസ്വസ്ഥമായ തിളക്കം പുരാതന അറയെ പ്രകാശിപ്പിച്ചു.	ഭയം 
എനിക്ക് നിന്നെ വേണം. നിങ്ങളെല്ലാവരും. നിങ്ങളുടെ പോരായ്മകൾ. നിങ്ങളുടെ തെറ്റുകൾ. നിങ്ങളുടെ അപൂർണതകൾ. എനിക്ക് നിന്നെ വേണം, നിനക്ക് മാത്രം	സ്നേഹം 
അപ്രതീക്ഷിതമായത് പ്രതീക്ഷിക്കുക; അത് ഊർജ്ജസ്വലമായ അസ്തിത്വത്തിന്റെ താക്കോലാണ്.	അത്ഭുതം 
ജോലിസ്ഥലത്തെ നവീകരണത്തിൽപെട്ടെന്നുള്ളതും അപ്രതീക്ഷിതവുമായ കുറവുമായിപൊരുത്തപ്പെടുന്നു.	ദേഷ്യം 
അവധിക്കാല പ്ലാനുകളുെടപെട്ടെന്നുള്ള അപ്രതീക്ഷിത റദ്ദാക്കൽ അനുഭവപ്പെടുന്നു.	ദേഷ്യം 
അപ്രതീക്ഷിതമായി കനത്ത മൂടൽമഞ്ഞ് പ്രത്യക്ഷപ്പെട്ടത് ഹൈവേയിലെ ഡ്രൈവർമാർക്കിടയിൽ പരിഭ്രാന്തി സൃഷ്ടിച്ചു.	ഭയം 
 നിങ്ങളുടെ അതിരുകൾ സജ്ജമാക്കുക, അവയെല്ലാം നിങ്ങൾ പാലിക്കുന്നുണ്ടെന്ന് ഉറപ്പാക്കുക.	സങ്കടം 
ഞാൻ പോസിറ്റീവായി വിഡ്ഢിയാണ്!	അഭിനന്ദനം
രാത്രിയിലെ ദീപസ്തംഭം പോലെ, അഭിലാഷങ്ങൾ തിളക്കമാർന്നതും കൂടുതൽ നിറവേറ്റുന്നതുമായ ഭാവിയിലേക്കുള്ള പാതയെ പ്രകാശിപ്പിക്കുന്നു.	പ്രേതീക്ഷ 
മങ്ങിയ വെളിച്ചമുള്ള ഇടനാഴികളിലൂടെ പ്രേതശബ്ദങ്ങൾ പ്രതിധ്വനിച്ചതോടെ പ്രേതഭവനത്തിലെ അസ്വസ്ഥത രൂക്ഷമായി.	ഭയം 
തെരുവുകളിൽ സന്തോഷത്തിന്റെ ഒരു സ്പർശം നൽകിക്കൊണ്ട് ഞങ്ങൾ രഹസ്യമായി ഒരു അയൽപക്ക ബൈക്ക് പരേഡ് സംഘടിപ്പിച്ചു.	അഭിനന്ദനം
നിങ്ങൾ എന്റെ അഭ്യർത്ഥന പൂർണ്ണമായും അവഗണിച്ചു	ദേഷ്യം 
ബ്രാവൊ! ഒരു ബീജ് തീം സ്ക്രീൻസേവർ ഉപയോഗിക്കാനുള്ള നിങ്ങളുടെ തീരുമാനം സൂക്ഷ്മതയുടെ ആവേശത്തിന് ഒരു വിഷ്വൽ ഓഡ് ആണ്.	പരിഹാസം 
നിങ്ങളുടെ വൈദഗ്ദ്ധ്യം കൊണ്ട് ഞങ്ങളെ ആകർഷിച്ചതിന് നന്ദി. വിക്കിപീഡിയ പേജ് ശരിക്കും സഹായകരമാണെന്ന് എനിക്ക് ഉറപ്പുണ്ട് .	പരിഹാസം 
എന്റെ കഴിവിന്റെ ആവശ്യത്തിൽ ഞാൻ ആശങ്കാകുലനാകും.	ഭയം 
 നിരപരാധികൾ എന്ന് തെളിയിക്കപ്പെടുന്നതുവരെ വിശുദ്ധരെ എപ്പോഴും കുറ്റക്കാരായി വിധിക്കണം.	കുറ്റബോധം 
ഉത്സവകാലത്ത് അവർ ഒരു സർപ്രൈസ് അയൽപക്ക കരോൾ ആലാപന പരിപാടി സംഘടിപ്പിച്ചു.	അഭിനന്ദനം
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക കമ്മ്യൂണിറ്റിടെക്നോളജികോൺഫറൻസിനായി ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ്	ദേഷ്യം 
പങ്കിട്ട സൂര്യാസ്തമയം സ്വാഭാവിക പ്രണയത്തിന്റെ മനോഹരമായ നിമിഷം സൃഷ്ടിച്ചു.	സ്നേഹം 
കുടുംബം സംഘടിപ്പിക്കുന്ന ഒരു സർപ്രൈസ് പിക്നിക് കണ്ടെത്തുക.	അഭിനന്ദനം
ഒരു കുഞ്ഞിന്റെ ചിരി പോലെ മറ്റൊന്നില്ല. സമയം 1 മണി ആയിട്ടും നിങ്ങൾ വീട്ടിൽ തനിച്ചാണെങ്കിൽ.	ഭയം 
രണ്ടായി നിന്നാൽമാത്രം രണ്ടറ്റത്തിലേക്ക് വലിച്ചെറിയപ്പെടാവുന്ന രണ്ടാത്മാക്കളുടെ സംഗമം ഒന്നായിച്ചേർന്നലിയുന്ന മഴതൻ നനുത്ത ചുംബനം പോലെ ഉള്ളാഴങ്ങളിൽ കുളിരുകോരട്ടെ	സ്നേഹം 
ഹൃദയംഗമമായ ഒരു സംഭാഷണത്തിനിടയിൽ ആത്മാർത്ഥമായി മനസ്സിലാക്കപ്പെട്ടുവെന്ന തോന്നൽ വൈകാരിക ആനന്ദം കൊണ്ടുവന്നു.	സന്തോഷം 
വ്യക്തമായ ന്യായീകരണമില്ലാെത ഒരു പ്രാേദശിക വിേനാദ സൗകര്യത്തിന് ഫീസ് വർദ്ധിപ്പിച്ചതിന്റെ അറിയിപ്പ്	ദേഷ്യം 
ഞങ്ങൾ ഒരു സർപ്രൈസ് ഫാമിലി കരോക്കെ നൈറ്റ് സംഘടിപ്പിച്ചു, ഞങ്ങളുടെ ഹൃദയങ്ങൾ ഒരുമിച്ച് പാടി.	അഭിനന്ദനം
ഞാൻ ചെയ്തതിൽ അവർ എത്രമാത്രം ആശ്ചര്യപ്പെട്ടുവെന്ന് എല്ലാവരും എന്നോട് പറയുന്നു. എന്നാൽ അതിൽ അത്ഭുതപ്പെടാനൊന്നുമില്ലെന്ന് സത്യസന്ധമായി ഞാൻ നിങ്ങളോട് പറയുന്നു. എനിക്കതിന് കഴിയുമെന്ന് എനിക്കറിയാമായിരുന്നു.	അഭിനന്ദനം
വർക്ക് ഫ്രം ഹോം വീക്ക് എന്ന അപ്രതീക്ഷിത പ്രഖ്യാപനം ജീവനക്കാരെ ആവേശത്തിലാഴ്ത്തി.	അത്ഭുതം 
ശ്മശാനത്തിലെ ഭയാനകമായ നിശബ്ദത സന്ദർശകരിൽ ഒരു വിറയലുണ്ടാക്കി.	ഭയം 
ഒരു ഗൌർമെറ്റ് ഫുഡ് ഡെലിവറി സേവനത്തിലേക്കുള്ള സർപ്രൈസ് സബ്സ്ക്രിപ്ഷൻ കണ്ടെത്തുന്നു.	അഭിനന്ദനം
അദ്ദേഹം ആരാധിക്കുമ്പോൾ, സംസാരിക്കുമ്പോൾ, നന്നായി കളിക്കുക	സ്നേഹം 
സാധാരണ എന്ന് തോന്നിക്കുന്ന ഒരു പൊതി അഴിച്ചപ്പോൾ രുചികരമായ ചോക്ലേറ്റുകളുടെ ഒരു അത്ഭുതകരമായ ശേഖരം തുറന്നുകാട്ടി.	അത്ഭുതം 
നിങ്ങളുടെ തമാശകൾ വളരെ നൂതനമാണ്; അവ സ്ഥലസമയത്തിന്റെ ഘടനയിലൂടെ മുറിച്ചുമാറ്റി നർമ്മം ആത്മനിഷ്ഠമായ ഒരു മാനത്തിലേക്ക് എത്തി.	പരിഹാസം 
നിശ്ശബ്ദമായ മുറിയിൽ പെട്ടെന്നുള്ള ശബ്ദം ആശ്ചര്യത്തിന്റെ ഒരു അസ്വസ്ഥത കൊണ്ടുവന്നു.	ഭയം 
കുറ്റബോധം ചിലപ്പോൾ നിരാശ, ക്ഷോഭം അല്ലെങ്കിൽ അക്ഷമ എന്നിവയുടെ വികാരങ്ങളായി പ്രകടമാകാം. ഈ ഉദ്ധരണി പ്രതിനിധീകരിക്കുന്നത് ഇത്തരത്തിലുള്ള കുറ്റകരമായ വികാരങ്ങൾക്കൊപ്പം ഉണ്ടാകാവുന്ന വൈകാരിക തീവ്രതയെയാണ്.	കുറ്റബോധം 
ഞാൻ നിന്നെ സ്നേഹിക്കുമെന്ന് വാഗ്ദാനം ചെയ്യുന്നു, നിന്നെ ബഹുമാനിക്കുന്നു, നിന്നെ പിന്തുണയ്ക്കുന്നു, എല്ലാറ്റിനുമുപരിയായി, എനിക്ക് വിശക്കുന്നു എന്നതിനാൽ ഞാൻ നിങ്ങളോട് നിലവിളിക്കുന്നില്ലെന്ന് ഉറപ്പാക്കുക	സ്നേഹം 
ഹൃദയത്തിന്റെ യാത്രയെ നയിക്കുന്ന കോമ്പസാണ് വാത്സല്യം.	സ്നേഹം 
നിങ്ങളുടെ പരിഹാസം ഒരു നല്ല പാത പോലെയാണ്-സങ്കൽപ്പിക്കാനാവാത്ത തമാശക്കാരുടെ ബഹുജനങ്ങളാൽ ചവിട്ടപ്പെട്ടിരിക്കുന്നു.	പരിഹാസം 
 ബാലപീഡനത്തിനെതിരെ യുദ്ധം ചെയ്യുക! ഇനി ഇരയില്ല. ഞാൻ അതിജീവിച്ചവനാണ്!	കുറ്റബോധം 
അചഞ്ചലമായ വിശ്വാസമാണ് പടിപടിയായി നമ്മുടെ ലക്ഷ്യങ്ങളിലേക്ക് നമ്മെ നയിക്കുന്നത്.	പ്രേതീക്ഷ 
നിങ്ങൾക്ക് വേണ്ടത് സ്നേഹം മാത്രമാണ്. എന്നാൽ ഒരു ചെറിയ ചോക്ലേറ്റ് ഇടയ്ക്കിടെ ഉപദ്രവിക്കില്ല 	സ്നേഹം 
വെളിപാടിന്റെ നിശബ്ദതയിൽ ആത്മാവ് അതിന്റെ യഥാർത്ഥ ആവിഷ്കാരം കണ്ടെത്തുന്നു.	അത്ഭുതം 
ഞാൻ എന്തിനാണ് പരിഭ്രാന്തനാകുന്നത്?	ഭയം 
കുറ്റബോധം നമ്മെ മെച്ചപ്പെടാൻ പഠിപ്പിക്കും; ലജ്ജ നമ്മെ കയ്പുള്ളവരാക്കുന്നു. 	സങ്കടം 
എന്റെ അവ്യക്തത നഷ്ടപ്പെടുമെന്ന് ഞാൻ ഭയപ്പെടുന്നു. ആത്മാർത്ഥത ഇരുട്ടിൽ മാത്രം വളരുന്നു. സെലറി പോലെ.	ഭയം 
സുഹൃത്തുക്കളെ ഉണ്ടാക്കാനുള്ള നിങ്ങളുടെ കഴിവ് അസാധാരണമാണ്; ഒരു സന്യാസി ഞണ്ട് ഒരു ബ്ലോക്ക് പാർട്ടി നടത്തുന്നത് പോലെയാണ് ഇത്.	പരിഹാസം 
നിങ്ങൾക്ക് നല്ല എന്തെങ്കിലും പറയാൻ കഴിയുന്നില്ലെങ്കിൽ ഓർക്കുക... തമാശയാക്കുക	പരിഹാസം 
